1, 0.02712096, 27120960000000000000000000
2, 0.02223288, 22232880000000000000000000
3, 0.0173448, 17344800000000000000000000
4, 0.01237788, 12377880000000000000000000
5, 0.009855, 9855000000000000000000000
6, 0.009855, 9855000000000000000000000
7, 0.009855, 9855000000000000000000000
8, 0.009855, 9855000000000000000000000
9, 0.009855, 9855000000000000000000000
10, 0.009855, 9855000000000000000000000
11, 0.009855, 9855000000000000000000000
12, 0.009855, 9855000000000000000000000
13, 0.009855, 9855000000000000000000000
14, 0.009855, 9855000000000000000000000
15, 0.009855, 9855000000000000000000000
16, 0.009855, 9855000000000000000000000
17, 0.009855, 9855000000000000000000000
18, 0.009855, 9855000000000000000000000
19, 0.009855, 9855000000000000000000000
20, 0.009855, 9855000000000000000000000
21, 0.009855, 9855000000000000000000000
22, 0.009855, 9855000000000000000000000
23, 0.009855, 9855000000000000000000000
24, 0.009855, 9855000000000000000000000
25, 0.009855, 9855000000000000000000000
26, 0.009855, 9855000000000000000000000
27, 0.009855, 9855000000000000000000000
28, 0.009855, 9855000000000000000000000
29, 0.009855, 9855000000000000000000000
30, 0.009855, 9855000000000000000000000
31, 0.009855, 9855000000000000000000000
32, 0.009855, 9855000000000000000000000
33, 0.009855, 9855000000000000000000000
34, 0.009855, 9855000000000000000000000
35, 0.009855, 9855000000000000000000000
36, 0.009855, 9855000000000000000000000
37, 0.009855, 9855000000000000000000000
38, 0.009855, 9855000000000000000000000
39, 0.009855, 9855000000000000000000000
40, 0.009855, 9855000000000000000000000
41, 0.009855, 9855000000000000000000000
42, 0.009855, 9855000000000000000000000
43, 0.009855, 9855000000000000000000000
44, 0.009855, 9855000000000000000000000
45, 0.009855, 9855000000000000000000000
46, 0.009855, 9855000000000000000000000
47, 0.009855, 9855000000000000000000000
48, 0.009855, 9855000000000000000000000
49, 0.009855, 9855000000000000000000000
50, 0.009855, 9855000000000000000000000
51, 0.009855, 9855000000000000000000000
52, 0.009855, 9855000000000000000000000
53, 0.009855, 9855000000000000000000000
54, 0.009855, 9855000000000000000000000
55, 0.009855, 9855000000000000000000000
56, 0.009855, 9855000000000000000000000
57, 0.009855, 9855000000000000000000000
58, 0.009855, 9855000000000000000000000
59, 0.009855, 9855000000000000000000000
60, 0.009855, 9855000000000000000000000
61, 0.009855, 9855000000000000000000000
62, 0.009855, 9855000000000000000000000
63, 0.009855, 9855000000000000000000000
64, 0.009855, 9855000000000000000000000
65, 0.009855, 9855000000000000000000000
66, 0.009855, 9855000000000000000000000
67, 0.009855, 9855000000000000000000000
68, 0.009855, 9855000000000000000000000
69, 0.009855, 9855000000000000000000000
70, 0.009855, 9855000000000000000000000
71, 0.009855, 9855000000000000000000000
72, 0.009855, 9855000000000000000000000
73, 0.009855, 9855000000000000000000000
74, 0.009855, 9855000000000000000000000
75, 0.009855, 9855000000000000000000000
76, 0.009855, 9855000000000000000000000
77, 0.009855, 9855000000000000000000000
78, 0.009855, 9855000000000000000000000
79, 0.009855, 9855000000000000000000000
80, 0.009855, 9855000000000000000000000
81, 0.009855, 9855000000000000000000000
82, 0.0049275, 4927500000000000000000000
83, 0.0, 0
